Event/Message Name,Enum,Logical Value,Literal Value
CuCpProcNrHoIcPrep,HoTriggerReason,HO_TRIGGER_REASON_NO_LICENSE,255
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_NO_VALUE,0
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_1,1
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_1_5,2
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_2,3
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_3,4
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_4,5
CuCpProcNrHoIcPrep,UePowerClass,UE_POWER_CLASS_NO_LICENSE,255
CuCpProcNrHoIcPrep,NrdcConfigured,NRDC_CONFIGURED_NO_VALUE,0
CuCpProcNrHoIcPrep,NrdcConfigured,NRDC_CONFIGURED_TRUE,1
CuCpProcNrHoIcPrep,NrdcConfigured,NRDC_CONFIGURED_FALSE,2
CuCpProcNrHoIcPrep,NrdcConfigured,NRDC_CONFIGURED_NO_LICENSE,255
CuCpProcNrHoIcPrep,CfraStatus,CFRA_STATUS_NO_VALUE,0
CuCpProcNrHoIcPrep,CfraStatus,CFRA_STATUS_ATTEMPTED,1
CuCpProcNrHoIcPrep,CfraStatus,CFRA_STATUS_SUCCEEDED,2
CuCpProcNrHoIcPrep,CfraStatus,CFRA_STATUS_NO_LICENSE,255
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_NO_VALUE,0
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_SUCCESS,1
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_TIMEOUT,2
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_ABORT,3
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_OTHER,4
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_PRIO_UE_ADMISSION_CELL_REJECT,5
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_NR_REMOTE_INTERFERENCE_CELL_REJECT,6
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_REJECT_POOR_UL_COVERAGE,7
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_NR_REMOTE_INTERFERENCE_CELL_REJECT_MISS_RSRP,8
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_NR_REMOTE_INTERFERENCE_CELL_REJECT_LOW_RSRP,9
CuCpProcNrHoPrepIn,HoPrepResult,HO_PREP_RESULT_NO_LICENSE,255
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_NO_VALUE,0
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_RADIO_NETWORK_LAYER,1
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_TRANSPORT_LAYER,2
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_PROTOCOL,3
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_MISC,4
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_NAS,5
CuCpProcNrHoPrepIn,CauseGroup,CAUSE_GROUP_NO_LICENSE,255
CuCpProcNrHoPrepIn,HoInterfaceType,HO_INTERFACE_TYPE_NO_VALUE,0
CuCpProcNrHoPrepIn,HoInterfaceType,HO_INTERFACE_TYPE_NG,1
CuCpProcNrHoPrepIn,HoInterfaceType,HO_INTERFACE_TYPE_INTERNAL,2
CuCpProcNrHoPrepIn,HoInterfaceType,HO_INTERFACE_TYPE_XN,3
CuCpProcNrHoPrepIn,HoInterfaceType,HO_INTERFACE_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepIn,HoSystemType,HO_SYSTEM_TYPE_NO_VALUE,0
CuCpProcNrHoPrepIn,HoSystemType,HO_SYSTEM_TYPE_INTRA_5GC,1
CuCpProcNrHoPrepIn,HoSystemType,HO_SYSTEM_TYPE_EPC_TO_5GC,2
CuCpProcNrHoPrepIn,HoSystemType,HO_SYSTEM_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepIn,Interface,INTERFACE_NO_VALUE,0
CuCpProcNrHoPrepIn,Interface,INTERFACE_NG,1
CuCpProcNrHoPrepIn,Interface,INTERFACE_X2_XN,2
CuCpProcNrHoPrepIn,Interface,INTERFACE_F1,3
CuCpProcNrHoPrepIn,Interface,INTERFACE_NO_LICENSE,255
CuCpProcNrHoPrepIn,PmBooleanType,PM_BOOLEAN_NO_VALUE,0
CuCpProcNrHoPrepIn,PmBooleanType,PM_BOOLEAN_FALSE,1
CuCpProcNrHoPrepIn,PmBooleanType,PM_BOOLEAN_TRUE,2
CuCpProcNrHoPrepIn,PmBooleanType,PM_BOOLEAN_NO_LICENSE,255
CuCpProcNrHoPrepIn,CfraStatus,CFRA_STATUS_NO_VALUE,0
CuCpProcNrHoPrepIn,CfraStatus,CFRA_STATUS_ATTEMPTED,1
CuCpProcNrHoPrepIn,CfraStatus,CFRA_STATUS_SUCCEEDED,2
CuCpProcNrHoPrepIn,CfraStatus,CFRA_STATUS_NO_LICENSE,255
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_NO_VALUE,0
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_SPARE,1
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_15,2
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_16,3
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_17,4
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_18,5
CuCpProcNrHoPrepIn,AccessStratumRelease,ACCESS_STRATUM_RELEASE_NO_LICENSE,255
CuCpProcNrHoPrepIn,LowEndUeType,LOW_END_UE_TYPE_NO_VALUE,0
CuCpProcNrHoPrepIn,LowEndUeType,LOW_END_UE_TYPE_NOT_APPLICABLE,1
CuCpProcNrHoPrepIn,LowEndUeType,LOW_END_UE_TYPE_REDCAP,2
CuCpProcNrHoPrepIn,LowEndUeType,LOW_END_UE_TYPE_NON_REDCAP,3
CuCpProcNrHoPrepIn,LowEndUeType,LOW_END_UE_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepIn,SNssaiStatus,S_NSSAI_STATUS_NO_VALUE,0
CuCpProcNrHoPrepIn,SNssaiStatus,S_NSSAI_STATUS_CONFIGURED,1
CuCpProcNrHoPrepIn,SNssaiStatus,S_NSSAI_STATUS_NOT_CONFIGURED,2
CuCpProcNrHoPrepIn,SNssaiStatus,S_NSSAI_STATUS_NOT_APPLICABLE,3
CuCpProcNrHoPrepIn,SNssaiStatus,S_NSSAI_STATUS_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_NO_VALUE,0
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_SUCCESS,1
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_RADIO_RESOURCES_NOT_AVAILABLE,2
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_FAILURE_IN_THE_RADIO_INTERFACE_PROCEDURE,3
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_TNGRELOCPREP_EXPIRY,4
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_HANDOVER_CANCELLED,5
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_MISCELLANEOUS_CAUSE_UNSPECIFIED,6
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_PARTIAL_HANDOVER,7
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_RADIO_NETWORK_LAYER_CAUSE_TXNRELOCPREP_EXPIRY,8
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_PRIO_UE_ADMISSION_CELL_REJECT,9
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_IMS_VOICE_EPS_FALLBACK_TRIGGERED,10
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_INTRA_GNB_RRC_REESTABLISHMENT_TRIGGERED,11
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_INTER_GNB_RRC_REESTABLISHMENT_TRIGGERED,12
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_FAILURE_POOR_UL_COVERAGE_IN_TARGET,13
CuCpProcNrHoPrepOut,HoPrepResult,HO_PREP_RESULT_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoPrepPduResult,HO_PREP_PDU_RESULT_NO_VALUE,0
CuCpProcNrHoPrepOut,HoPrepPduResult,HO_PREP_PDU_RESULT_SUCCESS,1
CuCpProcNrHoPrepOut,HoPrepPduResult,HO_PREP_PDU_RESULT_FAILURE,2
CuCpProcNrHoPrepOut,HoPrepPduResult,HO_PREP_PDU_RESULT_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoPrepDrbResult,HO_PREP_DRB_RESULT_NO_VALUE,0
CuCpProcNrHoPrepOut,HoPrepDrbResult,HO_PREP_DRB_RESULT_SUCCESS,1
CuCpProcNrHoPrepOut,HoPrepDrbResult,HO_PREP_DRB_RESULT_FAILURE,2
CuCpProcNrHoPrepOut,HoPrepDrbResult,HO_PREP_DRB_RESULT_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoTargetFreq,HO_TARGET_FREQ_NO_VALUE,0
CuCpProcNrHoPrepOut,HoTargetFreq,HO_TARGET_FREQ_NR_INTRA_FREQ,1
CuCpProcNrHoPrepOut,HoTargetFreq,HO_TARGET_FREQ_NR_INTER_FREQ,2
CuCpProcNrHoPrepOut,HoTargetFreq,HO_TARGET_FREQ_EUTRA_FREQ,3
CuCpProcNrHoPrepOut,HoTargetFreq,HO_TARGET_FREQ_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_NO_VALUE,0
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_INTRA_GNB_INTRA_DU,1
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_INTER_GNB,2
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_ENB,3
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_INTRA_GNB_INTER_DU,4
CuCpProcNrHoPrepOut,HoTargetNodeType,HO_TARGET_NODE_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoInterfaceType,HO_INTERFACE_TYPE_NO_VALUE,0
CuCpProcNrHoPrepOut,HoInterfaceType,HO_INTERFACE_TYPE_NG,1
CuCpProcNrHoPrepOut,HoInterfaceType,HO_INTERFACE_TYPE_INTERNAL,2
CuCpProcNrHoPrepOut,HoInterfaceType,HO_INTERFACE_TYPE_XN,3
CuCpProcNrHoPrepOut,HoInterfaceType,HO_INTERFACE_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_NO_VALUE,0
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_POOR_COVERAGE,1
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_EPS_FALLBACK,2
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_EMERGENCY_FALLBACK,3
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_OTHER,4
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_CAP_AWARE_P_CELL_SELECTION,5
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_TRAFFIC_STEERING,6
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_TRAFFIC_OFFLOAD,7
CuCpProcNrHoPrepOut,HoTriggerReason,HO_TRIGGER_REASON_NO_LICENSE,255
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_NO_VALUE,0
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_1,1
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_1_5,2
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_2,3
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_3,4
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_4,5
CuCpProcNrHoPrepOut,UePowerClass,UE_POWER_CLASS_NO_LICENSE,255
CuCpProcNrHoPrepOut,NrdcConfigured,NRDC_CONFIGURED_NO_VALUE,0
CuCpProcNrHoPrepOut,NrdcConfigured,NRDC_CONFIGURED_TRUE,1
CuCpProcNrHoPrepOut,NrdcConfigured,NRDC_CONFIGURED_FALSE,2
CuCpProcNrHoPrepOut,NrdcConfigured,NRDC_CONFIGURED_NO_LICENSE,255
CuCpProcNrHoPrepOut,HoSystemType,HO_SYSTEM_TYPE_NO_VALUE,0
CuCpProcNrHoPrepOut,HoSystemType,HO_SYSTEM_TYPE_INTRA_5GC,1
CuCpProcNrHoPrepOut,HoSystemType,HO_SYSTEM_TYPE_5GC_TO_EPC,2
CuCpProcNrHoPrepOut,HoSystemType,HO_SYSTEM_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_NO_VALUE,0
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_MULTI_LAYER_COORDINATION,1
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_BW_TRIGGERED_INTER_SYSTEM_HANDOVER,2
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_NOT_APPLICABLE,3
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_PERIODIC_MULTI_LAYER_COORDINATION,4
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_PERIODIC_BW_TRIGGERED_INTER_SYSTEM_HANDOVER,5
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_DATA_AWARE_MOBILITY_LOW_DL_THP,6
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_DATA_AWARE_MOBILITY_LOW_UL_THP,7
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_DATA_AWARE_MOBILITY_LOW_DL_UL_THP,8
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_DATA_AWARE_MOBILITY_HIGH_DL_BUFFER,9
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_HO_TO_PRIORITIZED_CELL,10
CuCpProcNrHoPrepOut,TrafficSteeringType,TRAFFIC_STEERING_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepOut,Interface,INTERFACE_NO_VALUE,0
CuCpProcNrHoPrepOut,Interface,INTERFACE_NG,1
CuCpProcNrHoPrepOut,Interface,INTERFACE_X2_XN,2
CuCpProcNrHoPrepOut,Interface,INTERFACE_F1,3
CuCpProcNrHoPrepOut,Interface,INTERFACE_NO_LICENSE,255
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_NO_VALUE,0
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_RADIO_NETWORK_LAYER,1
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_TRANSPORT_LAYER,2
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_PROTOCOL,3
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_MISC,4
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_NAS,5
CuCpProcNrHoPrepOut,CauseGroup,CAUSE_GROUP_NO_LICENSE,255
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_NO_VALUE,0
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_NOT_APPLICABLE,1
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_CELL_OFFLOAD,2
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_CELL_LOAD,3
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_HIGH_LOAD,4
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_PROHIBITED_TARGET_CELL,5
CuCpProcNrHoPrepOut,TrafficOffloadType,TRAFFIC_OFFLOAD_TYPE_NO_LICENSE,255
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_NO_VALUE,0
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_NOT_APPLICABLE,1
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRP,2
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRQ,3
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_DL_SINR,4
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_UL_SINR,5
CuCpProcNrHoPrepOut,TriggerQuantity,TRIGGER_QUANTITY_NO_LICENSE,255
CuCpProcNrHoPrepOut,CgiMeasUsed,CGI_MEAS_USED_NO_VALUE,0
CuCpProcNrHoPrepOut,CgiMeasUsed,CGI_MEAS_USED_NCGI,1
CuCpProcNrHoPrepOut,CgiMeasUsed,CGI_MEAS_USED_ECGI,2
CuCpProcNrHoPrepOut,CgiMeasUsed,CGI_MEAS_USED_NOT_USED,3
CuCpProcNrHoPrepOut,CgiMeasUsed,CGI_MEAS_USED_NO_LICENSE,255
CuCpProcNrHoPrepOut,PciConflictTargetSelectMode,PCI_CONFLICT_TARGET_SELECT_MODE_NO_VALUE,0
CuCpProcNrHoPrepOut,PciConflictTargetSelectMode,PCI_CONFLICT_TARGET_SELECT_MODE_CGI_HIT_RATE_BASED,1
CuCpProcNrHoPrepOut,PciConflictTargetSelectMode,PCI_CONFLICT_TARGET_SELECT_MODE_MANUAL_CONFIG_BASED,2
CuCpProcNrHoPrepOut,PciConflictTargetSelectMode,PCI_CONFLICT_TARGET_SELECT_MODE_NOT_USED,3
CuCpProcNrHoPrepOut,PciConflictTargetSelectMode,PCI_CONFLICT_TARGET_SELECT_MODE_NO_LICENSE,255
CuCpProcNrHoPrepOut,PmBooleanType,PM_BOOLEAN_NO_VALUE,0
CuCpProcNrHoPrepOut,PmBooleanType,PM_BOOLEAN_FALSE,1
CuCpProcNrHoPrepOut,PmBooleanType,PM_BOOLEAN_TRUE,2
CuCpProcNrHoPrepOut,PmBooleanType,PM_BOOLEAN_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_NO_VALUE,0
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_INITIAL_SCELL_SELECTION,1
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_SCELL_CHANGE_A2,2
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_SCELL_CHANGE_A6,3
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_SCELL_DECONFIG,4
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_CAPABILITY_UPDATE,5
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_TS_SCELL_RESELECTION,6
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_CA_UE_GROUP_UPDATE,7
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_COVERAGE_PCELL_POWER_REDUCTION,8
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_UL_PORT_SWITCH,9
CuCpProcNrScellUpdate,ScellUpdateTriggerEvent,SCELL_UPDATE_TRIGGER_EVENT_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_NO_VALUE,0
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_SUCCESS,1
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_TIMEOUT,2
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_ABORT,3
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_OTHER,4
CuCpProcNrScellUpdate,ScellUpdateResult,SCELL_UPDATE_RESULT_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellReselectionType,SCELL_RESELECTION_TYPE_NO_VALUE,0
CuCpProcNrScellUpdate,ScellReselectionType,SCELL_RESELECTION_TYPE_NOT_APPLICABLE,1
CuCpProcNrScellUpdate,ScellReselectionType,SCELL_RESELECTION_TYPE_MULTI_LAYER_COORDINATION,2
CuCpProcNrScellUpdate,ScellReselectionType,SCELL_RESELECTION_TYPE_PERIODIC_MULTI_LAYER_COORDINATION,3
CuCpProcNrScellUpdate,ScellReselectionType,SCELL_RESELECTION_TYPE_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellDirection,SCELL_DIRECTION_NO_VALUE,0
CuCpProcNrScellUpdate,ScellDirection,SCELL_DIRECTION_DL_UL,1
CuCpProcNrScellUpdate,ScellDirection,SCELL_DIRECTION_DL_ONLY,2
CuCpProcNrScellUpdate,ScellDirection,SCELL_DIRECTION_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_NO_VALUE,0
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_INITIAL_CTXT_ESTAB,1
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_PDU_SESSION_SETUP,2
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_INCOMING_HANDOVER,3
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_SCELL_CHANGE,4
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_RRE_INTRA_GNB,5
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_RRE_INTER_GNB,6
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_RRC_RESUME,7
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_UE_CAPABILITY_REFRESH,8
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_SCELL_RESELECTION,9
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_CA_UE_GROUP_UPDATE,10
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_ENTERING_COVERAGE_PCELL_POWER_REDUCTION,11
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_LEAVING_COVERAGE_PCELL_POWER_REDUCTION,12
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_PDU_SESSION_MODIFY,13
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_PDU_SESSION_RELEASE,14
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_UL_PORT_SWITCH,15
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_LTM,16
CuCpProcNrScellUpdate,ScellConfigReason,SCELL_CONFIG_REASON_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellConfigResult,SCELL_CONFIG_RESULT_NO_VALUE,0
CuCpProcNrScellUpdate,ScellConfigResult,SCELL_CONFIG_RESULT_SUCCESS,1
CuCpProcNrScellUpdate,ScellConfigResult,SCELL_CONFIG_RESULT_FAILURE,2
CuCpProcNrScellUpdate,ScellConfigResult,SCELL_CONFIG_RESULT_NO_LICENSE,255
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_NO_VALUE,0
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_UE_CTXT_REL,1
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_OUTGOING_HANDOVER,2
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_SCELL_CHANGE,3
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_RRE_INTRA_GNB,4
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_RRE_INTER_GNB,5
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_RRC_SUSPEND,6
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_UE_CAPABILITY_REFRESH,7
CuCpProcNrScellUpdate,ScellDeconfigReason,SCELL_DECONFIG_REASON_SCELL_RESELECTION,8
