pmEvent Name,Event Parameter Name,'UNAVAILABLE' possible (Y/N),Pico Support (Y/N),Deprecated since
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_SUBSCRIBER_GROUP_ID,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_ARRAY_ERAB_SERVICE_TYPE,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_START_CGI_MEAS,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_MEAS_SCALE_FACTOR,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,Spare 9 Bytes,Y,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_ICHO_RECONFIG,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_ENBS1APID,Y,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MMES1APID,Y,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_GUMMEI,Y,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,Y,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_BR_IND,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_BR_CE_LEVEL,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_RRC_RESULT,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_UL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_UL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_DL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_DL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_UL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_UL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_DL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_DL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_CCE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_UL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_MSR_DL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_RRC_CONN_RESUME,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_ENBS1APID,Y,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MMES1APID,Y,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_GUMMEI,Y,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_RAC_UE_REF,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_INITIAL_UE_IDENTITY_TYPE,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_INITIAL_UE_IDENTITY,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_RRC_ESTABL_CAUSE,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_RRC_RESULT,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_GUMMEI_TYPE,,Y,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_ADM_CTRL_REJECTING_MSR_PREEMPTION_ATTEMPTED,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_ADM_CTRL_BLOCKING_ARP,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_UL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_UL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_UL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_UL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_CCE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_UL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_BANDWIDTH_REDUCED_ACCESS_CE_MODE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_RRC_ESTABL_CAUSE_NB,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_BR_CE_LEVEL,,N,
INTERNAL_PROC_RRC_CONN_SETUP,Spare 9 Bytes,Y,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_PRB_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_SE_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_CCE_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_PRB_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_SE_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_MSR_DL_BB_CAP_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_DUAC_PAGING_POOL,,N,
INTERNAL_PROC_RRC_CONN_SETUP,EVENT_PARAM_REATTEMPT_INDICATOR,,N,
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCANNER_ID,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_RBS_MODULE_ID,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_ENBS1APID,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_MMES1APID,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_GUMMEI,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_RAC_UE_REF,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_GLOBAL_SCELL_ID,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_SELECTION_METHOD,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SERVING_RSRP,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SERVING_RSRQ,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_CONFIG_RESULT,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_IS_EXTERNAL,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_NEIGHBOR_CGI,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_HO_SOURCE_OR_TARGET_TYPE,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_UE_SCELL_CONFIG_SCELL_DIR,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_CONFIG_WITH_UL_SUSPENDED,,N,19.Q1
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_ADDITIONAL_BAND,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,EVENT_PARAM_SCELL_CREDIT_USAGE,,N,20.Q2
INTERNAL_PROC_RRC_SCELL_CONFIGURED,Spare 9 Bytes,Y,N,20.Q2
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_MME_IP_ADDRESS,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_S1_SETUP_RESULT,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_GUMMEI,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_MME_NAME,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_3GPP_CAUSE_GROUP,,Y,
INTERNAL_PROC_S1_SETUP,EVENT_PARAM_3GPP_CAUSE,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_ENBS1APID,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_MMES1APID,Y,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_GUMMEI,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_RAC_UE_REF,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_RRC_ESTABL_CAUSE,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_S1_SIG_CONN_RESULT,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_BANDWIDTH_REDUCED_ACCESS_CE_MODE,,N,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_S1_REROUTE_MME_TYPE,,N,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_RRC_ESTABL_CAUSE_NB,,N,
INTERNAL_PROC_S1_SIG_CONN_SETUP,EVENT_PARAM_BR_CE_LEVEL,,N,
INTERNAL_PROC_S1_SIG_CONN_SETUP,Spare 9 Bytes,Y,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_S1_TENB_CONF_TENBID,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TENB_IP_ADDRESS,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_TENB_IP_ADDRESS_2,,N,
INTERNAL_PROC_S1_TENB_CONF_LOOKUP,EVENT_PARAM_S1_TENB_CONF_LOOKUP_RESULT,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_GLOBAL_RN_ID,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_TGNB_IP_ADDRESS,,N,
INTERNAL_PROC_S1_TGNB_CONF_LOOKUP,EVENT_PARAM_S1_TGNB_CONF_LOOKUP_RESULT,,N,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_SCTP_ENDPOINT_TYPE,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_IP_ADDRESS,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_SCTP_SETUP_RESULT,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_SCTP_CAUSE,,Y,
INTERNAL_PROC_SCTP_SETUP,EVENT_PARAM_SOURCE_IP_ADDRESS,,N,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_SCTP_ENDPOINT_TYPE,,Y,
INTERNAL_PROC_SCTP_SHUTDOWN,EVENT_PARAM_SCTP_SHUTDOWN_RESULT,,Y,
