PmEvent Name,Compound Type,Parameter Name,GPB Field Number,PmEventHeader/Payload,Parameter Type,Containing Oneof,Filters
CuCpPerUeUcmReport,Asn1Message,msg_content,2,Payload,bytes,,
CuCpPerUeUcmReport,Asn1Message,protocol_name,3,Payload,repeated <enum ProtocolName>,,
CuCpPerUeUcmReport,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpPerUeUcmReport,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpPimDetectionReport,NrCgi,plmn_identity,1,Payload,bytes,,
CuCpPimDetectionReport,NrCgi,nr_cell_identity,2,Payload,int64,,
CuCpPimDetectionReport,EutraCgi,plmn_identity,1,Payload,bytes,,
CuCpPimDetectionReport,EutraCgi,cell_identity,2,Payload,int64,,
CuCpPimDetectionReport,PimAggressorCellInfo,nr_cgi,1,Payload,NrCgi,,
CuCpPimDetectionReport,PimAggressorCellInfo,aggressor_type,2,Payload,enum PimAggressorType,,
CuCpPimDetectionReport,PimAggressorCellInfo,ecgi,3,Payload,EutraCgi,,
CuCpPimDetectionReport,PimAggressorInformation,aggressor_cells,1,Payload,repeated <PimAggressorCellInfo>,,
CuCpPimDetectionReport,PimAggressorInformation,pim_type,2,Payload,enum PimType,,
CuCpPimDetectionReport,PimAggressorInformation,pim_interference_pwr,3,Payload,enum PimInterferencePwr,,
CuCpPimDetectionReport,PimAggressorInformation,pim_detection_reliability,4,Payload,int64,,
CuCpPimDetectionReport,PimAggressorInformation,pim_intermodulation_level,5,Payload,enum PimIntermodulationLevel,,
CuCpProcA1QosModification,DrbQosInfo,drb_id,1,Payload,int64,,
CuCpProcA1QosModification,DrbQosInfo,qos_priority_level,2,Payload,int64,,
CuCpProcA1QosModification,DrbQosInfo,relative_priority,3,Payload,int64,,
CuCpProcA1QosModification,DrbModificationNotAdmitted,cause_group_3gpp,1,Payload,enum CauseGroup,,
CuCpProcA1QosModification,DrbModificationNotAdmitted,cause_3gpp,2,Payload,int64,,
CuCpProcA1QosModification,DrbModificationNotAdmitted,failed_drb,3,Payload,DrbQosInfo,,
CuCpProcA1QosModification,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcA1QosModification,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcDuInitiatedUeCtxtMod,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcDuInitiatedUeCtxtMod,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcMnHoKeepSn,ErabToBeAdded,erab_id,1,Payload,int64,,
CuCpProcEndcMnHoKeepSn,ErabToBeAdded,qos_value,2,Payload,int64,,
CuCpProcEndcMnHoKeepSn,ErabNotAdmitted,erab_id,1,Payload,int64,,
CuCpProcEndcMnHoKeepSn,ErabNotAdmitted,qos_value,2,Payload,int64,,
CuCpProcEndcMnHoKeepSn,ErabNotAdmitted,cause,3,Payload,enum Cause,,
CuCpProcEndcMnHoKeepSn,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcMnHoKeepSn,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcMnHoKeepSn,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcMnHoKeepSn,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcEndcModification,ErabBeforeModification,erab_id,1,Payload,int64,,
CuCpProcEndcModification,ErabBeforeModification,qos_value,2,Payload,int64,,
CuCpProcEndcModification,ErabBeforeModification,erab_type,3,Payload,enum ErabType,,
CuCpProcEndcModification,ErabBeforeModification,priority_level_arp,4,Payload,int64,,
CuCpProcEndcModification,ErabAfterModification,erab_id,1,Payload,int64,,
CuCpProcEndcModification,ErabAfterModification,qos_value,2,Payload,int64,,
CuCpProcEndcModification,ErabAfterModification,erab_type,3,Payload,enum ErabType,,
CuCpProcEndcModification,ErabAfterModification,priority_level_arp,4,Payload,int64,,
CuCpProcEndcModification,ErabNotAdmittedDuringModification,erab_id,1,Payload,int64,,
CuCpProcEndcModification,ErabNotAdmittedDuringModification,qos_value,2,Payload,int64,,
CuCpProcEndcModification,ErabNotAdmittedDuringModification,erab_type,3,Payload,enum ErabType,,
CuCpProcEndcModification,ErabNotAdmittedDuringModification,erab_notadmitted_reason,4,Payload,enum ErabNotAdmittedReason,,
CuCpProcEndcModification,ErabNotAdmittedDuringModification,priority_level_arp,5,Payload,int64,,
CuCpProcEndcModification,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcModification,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcModification,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcModification,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcEndcPscellChangeIntraSgnbIn,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcPscellChangeIntraSgnbIn,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcPscellChangeIntraSgnbIn,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcPscellChangeIntraSgnbIn,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcEndcRelease,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcRelease,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcRelease,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcRelease,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcEndcRelease,DrbRelease,drb_id,1,Payload,int64,,
CuCpProcEndcRelease,DrbRelease,release_complete,2,Payload,enum PmBooleanType,,
CuCpProcEndcRelease,DrbRelease,drb_released_in_session,3,Payload,enum PmBooleanType,,
CuCpProcEndcRelease,DrbRelease,priority_level_arp,4,Payload,int64,,Arp
CuCpProcEndcRelease,DrbRelease,qos_value,5,Payload,int64,,Qos
CuCpProcEndcSetup,ErabToBeAdded,erab_id,1,Payload,int64,,
CuCpProcEndcSetup,ErabToBeAdded,qos_value,2,Payload,int64,,Qos
CuCpProcEndcSetup,ErabToBeAdded,priority_level_arp,3,Payload,int64,,Arp
CuCpProcEndcSetup,ErabToBeAdded,setup_complete_ind,4,Payload,enum PmBooleanType,,
CuCpProcEndcSetup,ErabNotAdmitted,erab_id,1,Payload,int64,,
CuCpProcEndcSetup,ErabNotAdmitted,qos_value,2,Payload,int64,,
CuCpProcEndcSetup,ErabNotAdmitted,cause,3,Payload,enum Cause,,
CuCpProcEndcSetup,ErabNotAdmitted,priority_level_arp,4,Payload,int64,,
CuCpProcEndcSetup,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcSetup,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcEndcSetup,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcEndcSetup,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcFqdnDnsLookup,DnsLookupResolvedDomainName,dns_lookup_resolved_domain_name,1,Payload,string,,
CuCpProcFqdnDnsLookup,DnsLookupResolvedDomainName,dns_lookup_number_of_ip_addresses,2,Payload,int64,,
CuCpProcFqdnDnsLookup,DnsLookupResolvedDomainName,dns_lookup_address_ip,3,Payload,repeated <string>,,
CuCpProcInitialCtxtEstab,PduSessionSetup,pdu_result,1,Payload,enum PduSessionSetupResult,,
CuCpProcInitialCtxtEstab,PduSessionSetup,pdu_session_id,2,Payload,int64,,
CuCpProcInitialCtxtEstab,PduSessionSetup,s_nssai,3,Payload,bytes,,Snssai
CuCpProcInitialCtxtEstab,PduSessionSetup,no_of_drbs_to_add,4,Payload,int64,,
CuCpProcInitialCtxtEstab,PduSessionSetup,integrity_protection_indication,5,Payload,enum IntegrityProtectionIndication,,
CuCpProcInitialCtxtEstab,PduSessionSetup,maximum_integrity_protected_data_rate,6,Payload,enum MaximumIntegrityProtectedDataRate,,
CuCpProcInitialCtxtEstab,PduSessionSetup,cause_group_3gpp,7,Payload,enum CauseGroup,,
CuCpProcInitialCtxtEstab,PduSessionSetup,cause_3gpp,8,Payload,int64,,
CuCpProcInitialCtxtEstab,PduSessionSetup,s_nssai_status,9,Payload,enum SNssaiStatus,,
CuCpProcInitialCtxtEstab,DrbSetup,drb_result,1,Payload,enum DrbSetupResult,,
CuCpProcInitialCtxtEstab,DrbSetup,drb_id,2,Payload,int64,,
CuCpProcInitialCtxtEstab,DrbSetup,mapped_5qi,3,Payload,int64,,Qos
CuCpProcInitialCtxtEstab,DrbSetup,pdu_session_id,4,Payload,int64,,
CuCpProcInitialCtxtEstab,DrbSetup,s_nssai,5,Payload,bytes,,Snssai
CuCpProcInitialCtxtEstab,DrbSetup,priority_level_arp,6,Payload,int64,,Arp
CuCpProcInitialCtxtEstab,DrbSetup,cause_group_3gpp,7,Payload,enum CauseGroup,,
CuCpProcInitialCtxtEstab,DrbSetup,cause_3gpp,8,Payload,int64,,
CuCpProcInitialCtxtEstab,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcInitialCtxtEstab,Guami,amf_region_id,2,Payload,int64,,
CuCpProcInitialCtxtEstab,Guami,amf_set_id,3,Payload,int64,,
CuCpProcInitialCtxtEstab,Guami,amf_pointer,4,Payload,int64,,
CuCpProcInitialCtxtEstab,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcInitialCtxtEstab,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcInitialCtxtEstab,ScellConfig,scell_nci,1,Payload,int64,,
CuCpProcInitialCtxtEstab,ScellConfig,scell_direction,2,Payload,enum ScellDirection,,
CuCpProcInitialCtxtEstab,ScellConfig,scell_config_reason,3,Payload,enum ScellConfigReason,,
CuCpProcInitialCtxtEstab,ScellConfig,scell_config_result,4,Payload,enum ScellConfigResult,,
CuCpProcLocationReporting,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcLocationReporting,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcLocationReporting,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcLocationReporting,Guami,amf_region_id,2,Payload,int64,,
CuCpProcLocationReporting,Guami,amf_set_id,3,Payload,int64,,
CuCpProcLocationReporting,Guami,amf_pointer,4,Payload,int64,,
CuCpProcLocationReporting,NrCgi,plmn_identity,1,Payload,bytes,,
CuCpProcLocationReporting,NrCgi,nr_cell_identity,2,Payload,int64,,
CuCpProcLocationReporting,Tai,plmn_identity,1,Payload,bytes,,
CuCpProcLocationReporting,Tai,tac,2,Payload,bytes,,
CuCpProcLocationReporting,AreaOfInterest,tai_list,1,Payload,repeated <Tai>,,
CuCpProcLocationReporting,AreaOfInterest,cell_list,2,Payload,repeated <NrCgi>,,
CuCpProcLocationReporting,AreaOfInterest,ran_node_list,3,Payload,repeated <GlobalGnbId>,,
CuCpProcLocationReporting,UePresenceInAreaOfInterest,aoi,1,Payload,AreaOfInterest,,
CuCpProcLocationReporting,UePresenceInAreaOfInterest,ue_presence,2,Payload,enum UePresence,,
CuCpProcMnNrdcModification,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcMnNrdcModification,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcMnNrdcRelease,PduSessionReleased,pdu_session_id,1,Payload,int64,,
CuCpProcMnNrdcRelease,PduSessionReleased,s_nssai,2,Payload,bytes,,
CuCpProcMnNrdcRelease,DrbReleased,drb_id,1,Payload,int64,,
CuCpProcMnNrdcRelease,DrbReleased,mapped_5qi,2,Payload,repeated <int64>,,
CuCpProcMnNrdcRelease,DrbReleased,pdu_session_id,3,Payload,int64,,
CuCpProcMnNrdcRelease,DrbReleased,s_nssai,4,Payload,bytes,,
CuCpProcMnNrdcRelease,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcMnNrdcRelease,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcMnNrdcSNodeChange,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcMnNrdcSNodeChange,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcMnNrdcSetup,PduSessionSetup,pdu_session_id,1,Payload,int64,,
CuCpProcMnNrdcSetup,PduSessionSetup,s_nssai,2,Payload,bytes,,
CuCpProcMnNrdcSetup,PduSessionSetup,cause_group,3,Payload,enum CauseGroup,,
CuCpProcMnNrdcSetup,PduSessionSetup,cause,4,Payload,int64,,
CuCpProcMnNrdcSetup,DrbSetup,drb_id,1,Payload,int64,,
CuCpProcMnNrdcSetup,DrbSetup,mapped_5qi,2,Payload,repeated <int64>,,
CuCpProcMnNrdcSetup,DrbSetup,pdu_session_id,3,Payload,int64,,
CuCpProcMnNrdcSetup,DrbSetup,s_nssai,4,Payload,bytes,,
CuCpProcMnNrdcSetup,DrbSetup,cause_group,5,Payload,enum CauseGroup,,
CuCpProcMnNrdcSetup,DrbSetup,cause,6,Payload,int64,,
CuCpProcMnNrdcSetup,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcMnNrdcSetup,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNgSigConnEstab,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcNgSigConnEstab,Guami,amf_region_id,2,Payload,int64,,
CuCpProcNgSigConnEstab,Guami,amf_set_id,3,Payload,int64,,
CuCpProcNgSigConnEstab,Guami,amf_pointer,4,Payload,int64,,
CuCpProcNgSigConnEstab,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNgSigConnEstab,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNgSigConnEstab,SctpEndpoint,ip_address,1,Payload,string,,
CuCpProcNgSigConnEstab,SctpEndpoint,port_number,2,Payload,int64,,
CuCpProcNrHoExeIn,HoExePduSessionResult,ho_exe_pdu_result,1,Payload,enum HoExePduResult,,
CuCpProcNrHoExeIn,HoExePduSessionResult,pdu_session_id,2,Payload,int64,,
CuCpProcNrHoExeIn,HoExePduSessionResult,s_nssai,3,Payload,bytes,,
CuCpProcNrHoExeIn,HoExeDrbSetupResult,ho_exe_drb_result,1,Payload,enum HoExeDrbResult,,
CuCpProcNrHoExeIn,HoExeDrbSetupResult,drb_id,2,Payload,int64,,
CuCpProcNrHoExeIn,HoExeDrbSetupResult,pdu_session_id,3,Payload,int64,,
CuCpProcNrHoExeIn,HoExeDrbSetupResult,s_nssai,4,Payload,bytes,,Snssai
CuCpProcNrHoExeIn,HoExeDrbSetupResult,cp_ho_interruption_time,5,Payload,int64,,
CuCpProcNrHoExeIn,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeIn,Guami,amf_region_id,2,Payload,int64,,
CuCpProcNrHoExeIn,Guami,amf_set_id,3,Payload,int64,,
CuCpProcNrHoExeIn,Guami,amf_pointer,4,Payload,int64,,
CuCpProcNrHoExeIn,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeIn,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoExeIn,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeIn,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcNrHoExeIn,ConnectedEntityId,x2_connected_global_enb_id,1,Payload,GlobalEnbId,entity_id,
CuCpProcNrHoExeIn,ConnectedEntityId,xn_global_remote_gnb_id,2,Payload,GlobalGnbId,entity_id,
CuCpProcNrHoExeIn,ConnectedEntityId,ng_connected_guami,3,Payload,Guami,entity_id,
CuCpProcNrHoExeIn,ConnectedEntityId,f1_connected_du_id,4,Payload,int64,entity_id,
CuCpProcNrHoExeIn,ConnectedEntityId::ScellConfig,scell_nci,1,Payload,int64,,
CuCpProcNrHoExeIn,ConnectedEntityId::ScellConfig,scell_direction,2,Payload,enum ScellDirection,,
CuCpProcNrHoExeIn,ConnectedEntityId::ScellConfig,scell_config_reason,3,Payload,enum ScellConfigReason,,
CuCpProcNrHoExeIn,ConnectedEntityId::ScellConfig,scell_config_result,4,Payload,enum ScellConfigResult,,
CuCpProcNrHoExeOut,HoExePduSessionResult,ho_exe_pdu_result,1,Payload,enum HoExePduResult,,
CuCpProcNrHoExeOut,HoExePduSessionResult,pdu_session_id,2,Payload,int64,,
CuCpProcNrHoExeOut,HoExePduSessionResult,s_nssai,3,Payload,bytes,,
CuCpProcNrHoExeOut,HoExeDrbSetupResult,ho_exe_drb_result,1,Payload,enum HoExeDrbResult,,
CuCpProcNrHoExeOut,HoExeDrbSetupResult,drb_id,2,Payload,int64,,
CuCpProcNrHoExeOut,HoExeDrbSetupResult,pdu_session_id,3,Payload,int64,,
CuCpProcNrHoExeOut,HoExeDrbSetupResult,s_nssai,4,Payload,bytes,,Snssai
CuCpProcNrHoExeOut,HoExeDrbSetupResult,mapped_5qi,5,Payload,int64,,Qos
CuCpProcNrHoExeOut,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeOut,Guami,amf_region_id,2,Payload,int64,,
CuCpProcNrHoExeOut,Guami,amf_set_id,3,Payload,int64,,
CuCpProcNrHoExeOut,Guami,amf_pointer,4,Payload,int64,,
CuCpProcNrHoExeOut,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeOut,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoExeOut,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoExeOut,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcNrHoExeOut,ConnectedEntityId,x2_connected_global_enb_id,1,Payload,GlobalEnbId,entity_id,
CuCpProcNrHoExeOut,ConnectedEntityId,xn_global_remote_gnb_id,2,Payload,GlobalGnbId,entity_id,
CuCpProcNrHoExeOut,ConnectedEntityId,ng_connected_guami,3,Payload,Guami,entity_id,
CuCpProcNrHoExeOut,ConnectedEntityId,f1_connected_du_id,4,Payload,int64,entity_id,
CuCpProcNrHoExeOut,ConnectedEntityId::ScellDeconfig,scell_nci,1,Payload,int64,,
CuCpProcNrHoExeOut,ConnectedEntityId::ScellDeconfig,scell_direction,2,Payload,enum ScellDirection,,
CuCpProcNrHoExeOut,ConnectedEntityId::ScellDeconfig,scell_deconfig_reason,3,Payload,enum ScellDeconfigReason,,
CuCpProcNrHoExeOut,ConnectedEntityId::ScellDeconfig,scell_deconfig_result,4,Payload,enum ScellDeconfigResult,,
CuCpProcNrHoIcExe,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoIcExe,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoIcExe,HoExePduSessionResource,ho_exe_pdu_result,1,Payload,enum HoExePduResult,,
CuCpProcNrHoIcExe,HoExePduSessionResource,pdu_session_id,2,Payload,int64,,
CuCpProcNrHoIcExe,HoExePduSessionResource,s_nssai,3,Payload,bytes,,
CuCpProcNrHoIcExe,HoExeDrbSetupResource,ho_exe_drb_result,1,Payload,enum HoExeDrbResult,,
CuCpProcNrHoIcExe,HoExeDrbSetupResource,drb_id,2,Payload,int64,,
CuCpProcNrHoIcExe,HoExeDrbSetupResource,pdu_session_id,3,Payload,int64,,
CuCpProcNrHoIcExe,HoExeDrbSetupResource,s_nssai,4,Payload,bytes,,
CuCpProcNrHoIcPrep,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoIcPrep,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoIcPrep,HoPrepPduSessionResource,ho_prep_pdu_result,1,Payload,enum HoPrepPduResult,,
CuCpProcNrHoIcPrep,HoPrepPduSessionResource,pdu_session_id,2,Payload,int64,,
CuCpProcNrHoIcPrep,HoPrepPduSessionResource,s_nssai,3,Payload,bytes,,
CuCpProcNrHoIcPrep,HoPrepDrbSetupResource,ho_prep_drb_result,1,Payload,enum HoPrepDrbResult,,
CuCpProcNrHoIcPrep,HoPrepDrbSetupResource,drb_id,2,Payload,int64,,
CuCpProcNrHoIcPrep,HoPrepDrbSetupResource,pdu_session_id,3,Payload,int64,,
CuCpProcNrHoIcPrep,HoPrepDrbSetupResource,s_nssai,4,Payload,bytes,,
CuCpProcNrHoPrepIn,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepIn,Guami,amf_region_id,2,Payload,int64,,
CuCpProcNrHoPrepIn,Guami,amf_set_id,3,Payload,int64,,
CuCpProcNrHoPrepIn,Guami,amf_pointer,4,Payload,int64,,
CuCpProcNrHoPrepIn,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepIn,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcNrHoPrepIn,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepIn,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoPrepIn,ConnectedEntityId,x2_connected_global_enb_id,1,Payload,GlobalEnbId,entity_id,
CuCpProcNrHoPrepIn,ConnectedEntityId,xn_global_remote_gnb_id,2,Payload,GlobalGnbId,entity_id,
CuCpProcNrHoPrepIn,ConnectedEntityId,ng_connected_guami,3,Payload,Guami,entity_id,
CuCpProcNrHoPrepIn,ConnectedEntityId,f1_connected_du_id,4,Payload,int64,entity_id,
CuCpProcNrHoPrepIn,ConnectedEntityId::PduSession,pdu_session_id,1,,int64,,
CuCpProcNrHoPrepIn,ConnectedEntityId::PduSession,s_nssai,2,,bytes,,
CuCpProcNrHoPrepIn,ConnectedEntityId::PduSession,s_nssai_status,3,,enum SNssaiStatus,,
CuCpProcNrHoPrepOut,HoPrepPduSessionResult,ho_prep_pdu_result,1,Payload,enum HoPrepPduResult,,
CuCpProcNrHoPrepOut,HoPrepPduSessionResult,pdu_session_id,2,Payload,int64,,
CuCpProcNrHoPrepOut,HoPrepPduSessionResult,s_nssai,3,Payload,bytes,,
CuCpProcNrHoPrepOut,HoPrepDrbSetupResult,hor_prep_drb_result,1,Payload,enum HoPrepDrbResult,,
CuCpProcNrHoPrepOut,HoPrepDrbSetupResult,drb_id,2,Payload,int64,,
CuCpProcNrHoPrepOut,HoPrepDrbSetupResult,pdu_session_id,3,Payload,int64,,
CuCpProcNrHoPrepOut,HoPrepDrbSetupResult,s_nssai,4,Payload,bytes,,Snssai
CuCpProcNrHoPrepOut,HoPrepDrbSetupResult,mapped_5qi,5,Payload,int64,,Qos
CuCpProcNrHoPrepOut,GlobalEnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepOut,GlobalEnbId,enb_id,2,Payload,int64,,
CuCpProcNrHoPrepOut,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepOut,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrHoPrepOut,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcNrHoPrepOut,Guami,amf_region_id,2,Payload,int64,,
CuCpProcNrHoPrepOut,Guami,amf_set_id,3,Payload,int64,,
CuCpProcNrHoPrepOut,Guami,amf_pointer,4,Payload,int64,,
CuCpProcNrHoPrepOut,ConnectedEntityId,x2_connected_global_enb_id,1,Payload,GlobalEnbId,entity_id,
CuCpProcNrHoPrepOut,ConnectedEntityId,xn_global_remote_gnb_id,2,Payload,GlobalGnbId,entity_id,
CuCpProcNrHoPrepOut,ConnectedEntityId,ng_connected_guami,3,Payload,Guami,entity_id,
CuCpProcNrHoPrepOut,ConnectedEntityId,f1_connected_du_id,4,Payload,int64,entity_id,
CuCpProcNrScellUpdate,GlobalGnbId,plmn_identity,1,Payload,bytes,,
CuCpProcNrScellUpdate,GlobalGnbId,gnb_id,2,Payload,int64,,
CuCpProcNrScellUpdate,ScellConfig,scell_nci,1,Payload,int64,,
CuCpProcNrScellUpdate,ScellConfig,scell_direction,2,Payload,enum ScellDirection,,
CuCpProcNrScellUpdate,ScellConfig,scell_config_reason,3,Payload,enum ScellConfigReason,,
CuCpProcNrScellUpdate,ScellConfig,scell_config_result,4,Payload,enum ScellConfigResult,,
CuCpProcNrScellUpdate,ScellDeconfig,scell_nci,1,Payload,int64,,
CuCpProcNrScellUpdate,ScellDeconfig,scell_direction,2,Payload,enum ScellDirection,,
CuCpProcNrScellUpdate,ScellDeconfig,scell_deconfig_reason,3,Payload,enum ScellDeconfigReason,,
CuCpProcNrScellUpdate,ScellDeconfig,scell_deconfig_result,4,Payload,enum ScellDeconfigResult,,
CuCpProcPduSessionResourceModify,PduSessionModify,pdu_result,1,Payload,enum PduSessionModifyResult,,
CuCpProcPduSessionResourceModify,PduSessionModify,pdu_session_id,2,Payload,int64,,
CuCpProcPduSessionResourceModify,PduSessionModify,s_nssai,3,Payload,bytes,,Snssai
CuCpProcPduSessionResourceModify,PduSessionModify,cause_group_3gpp,4,Payload,enum CauseGroup,,
CuCpProcPduSessionResourceModify,PduSessionModify,cause_3gpp,5,Payload,int64,,
CuCpProcPduSessionResourceModify,PduSessionModify,s_nssai_status,6,Payload,enum SNssaiStatus,,
CuCpProcPduSessionResourceModify,DrbSetup,drb_id,1,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbSetup,drb_result,2,Payload,enum DrbSetupResult,,
CuCpProcPduSessionResourceModify,DrbSetup,mapped_5qi,3,Payload,int64,,Qos
CuCpProcPduSessionResourceModify,DrbSetup,pdu_session_id,4,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbSetup,s_nssai,5,Payload,bytes,,Snssai
CuCpProcPduSessionResourceModify,DrbSetup,priority_level_arp,6,Payload,int64,,Arp
CuCpProcPduSessionResourceModify,DrbSetup,cause_group_3gpp,7,Payload,enum CauseGroup,,
CuCpProcPduSessionResourceModify,DrbSetup,cause_3gpp,8,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,drb_id,1,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,mapped_5qi,2,Payload,int64,,Qos
CuCpProcPduSessionResourceModify,DrbRelease,drb_rel_type,3,Payload,enum DrbRelType,,
CuCpProcPduSessionResourceModify,DrbRelease,drb_rel_initiator,4,Payload,enum DrbRelInitiator,,
CuCpProcPduSessionResourceModify,DrbRelease,drb_released_in_session,5,Payload,enum PmBooleanType,,
CuCpProcPduSessionResourceModify,DrbRelease,drb_session_time,6,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,s_nssai,7,Payload,bytes,,Snssai
CuCpProcPduSessionResourceModify,DrbRelease,pdu_session_id,8,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,priority_level_arp,9,Payload,int64,,Arp
CuCpProcPduSessionResourceModify,DrbRelease,cause_group_3gpp,10,Payload,enum CauseGroup,,
CuCpProcPduSessionResourceModify,DrbRelease,cause_3gpp,11,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,pdcp_no_data_gap_dl_rohc_profile_1,12,Payload,int64,,
CuCpProcPduSessionResourceModify,DrbRelease,pdcp_no_data_gap_ul_rohc_profile_1,13,Payload,int64,,
CuCpProcPduSessionResourceModify,Guami,plmn_identity,1,Payload,bytes,,
CuCpProcPduSessionResourceModify,Guami,amf_region_id,2,Payload,int64,,
CuCpProcPduSessionResourceModify,Guami,amf_set_id,3,Payload,int64,,
CuCpProcPduSessionResourceModify,Guami,amf_pointer,4,Payload,int64,,
